"year","month","noa1","ts","time","noa2"
1915,7,0.34,1915.54,"1915-7-15 00:00:00",0
1915,8,-3.91,1915.62,"1915-8-15 00:00:00",-4
1915,9,-1.77,1915.71,"1915-9-15 00:00:00",-2
1916,10,2.33,1916.79,"1916-10-15 00:00:00",2
1916,11,0.36,1916.88,"1916-11-15 00:00:00",0
1916,1,1.81,1916.04,"1916-1-15 00:00:00",2
1916,12,-2.39,1916.96,"1916-12-15 00:00:00",-2
1916,2,2.11,1916.12,"1916-2-15 00:00:00",2
1916,3,-2.4,1916.21,"1916-3-15 00:00:00",-2
1916,4,1.29,1916.29,"1916-4-15 00:00:00",1
1916,5,-0.29,1916.38,"1916-5-15 00:00:00",0
1916,6,-2.36,1916.46,"1916-6-15 00:00:00",-2
1916,7,-0.18,1916.54,"1916-7-15 00:00:00",0
1916,8,-1.5,1916.62,"1916-8-15 00:00:00",-2
1916,9,-0.86,1916.71,"1916-9-15 00:00:00",-1
1917,10,2.44,1917.79,"1917-10-15 00:00:00",2
1917,11,1.44,1917.88,"1917-11-15 00:00:00",1
1917,1,-2.11,1917.04,"1917-1-15 00:00:00",-2
1917,12,-1.73,1917.96,"1917-12-15 00:00:00",-2
1917,2,-1.15,1917.12,"1917-2-15 00:00:00",-1
1917,3,-0.18,1917.21,"1917-3-15 00:00:00",0
1917,4,-2.88,1917.29,"1917-4-15 00:00:00",-3
1917,5,-2.67,1917.38,"1917-5-15 00:00:00",-3
1917,6,1.19,1917.46,"1917-6-15 00:00:00",1
1917,7,-2.07,1917.54,"1917-7-15 00:00:00",-2
1917,8,0.75,1917.62,"1917-8-15 00:00:00",1
1917,9,1.79,1917.71,"1917-9-15 00:00:00",2
1918,10,1.92,1918.79,"1918-10-15 00:00:00",2
1918,11,0,1918.88,"1918-11-15 00:00:00",0
1918,1,-3.67,1918.04,"1918-1-15 00:00:00",-4
1918,12,0.99,1918.96,"1918-12-15 00:00:00",1
1918,2,2.32,1918.12,"1918-2-15 00:00:00",2
1918,3,0.49,1918.21,"1918-3-15 00:00:00",0
1918,4,-0.94,1918.29,"1918-4-15 00:00:00",-1
1918,5,-0.07,1918.38,"1918-5-15 00:00:00",0
1918,6,0.65,1918.46,"1918-6-15 00:00:00",1
1918,7,-2.37,1918.54,"1918-7-15 00:00:00",-2
1918,8,0.86,1918.62,"1918-8-15 00:00:00",1
1918,9,1.34,1918.71,"1918-9-15 00:00:00",1
1919,10,-3.33,1919.79,"1919-10-15 00:00:00",-3
1919,11,-1.76,1919.88,"1919-11-15 00:00:00",-2
1919,1,0.29,1919.04,"1919-1-15 00:00:00",0
1919,12,2.84,1919.96,"1919-12-15 00:00:00",3
1919,2,-1.98,1919.12,"1919-2-15 00:00:00",-2
1919,3,0.03,1919.21,"1919-3-15 00:00:00",0
1919,4,0.98,1919.29,"1919-4-15 00:00:00",1
1919,5,-0.62,1919.38,"1919-5-15 00:00:00",-1
1919,6,2.63,1919.46,"1919-6-15 00:00:00",3
1919,7,-0.34,1919.54,"1919-7-15 00:00:00",0
1919,8,0.52,1919.62,"1919-8-15 00:00:00",1
1919,9,1.33,1919.71,"1919-9-15 00:00:00",1
1920,10,-0.78,1920.79,"1920-10-15 00:00:00",-1
1920,11,1.34,1920.88,"1920-11-15 00:00:00",1
1920,1,2.33,1920.04,"1920-1-15 00:00:00",2
1920,12,-1.63,1920.96,"1920-12-15 00:00:00",-2
1920,2,1.29,1920.12,"1920-2-15 00:00:00",1
1920,3,3.42,1920.21,"1920-3-15 00:00:00",3
1920,4,-1.25,1920.29,"1920-4-15 00:00:00",-1
1920,5,1.92,1920.38,"1920-5-15 00:00:00",2
1920,6,-0.11,1920.46,"1920-6-15 00:00:00",0
1920,7,3.43,1920.54,"1920-7-15 00:00:00",3
1920,8,-2.23,1920.62,"1920-8-15 00:00:00",-2
1920,9,1.01,1920.71,"1920-9-15 00:00:00",1
1921,10,-1.51,1921.79,"1921-10-15 00:00:00",-2
1921,11,-0.23,1921.88,"1921-11-15 00:00:00",0
1921,1,1.45,1921.04,"1921-1-15 00:00:00",1
1921,12,2.48,1921.96,"1921-12-15 00:00:00",2
1921,2,-0.14,1921.12,"1921-2-15 00:00:00",0
1921,3,3.31,1921.21,"1921-3-15 00:00:00",3
1921,4,-1.1,1921.29,"1921-4-15 00:00:00",-1
1921,5,3.18,1921.38,"1921-5-15 00:00:00",3
1921,6,-0.93,1921.46,"1921-6-15 00:00:00",-1
1921,7,-1.04,1921.54,"1921-7-15 00:00:00",-1
1921,8,1.44,1921.62,"1921-8-15 00:00:00",1
1921,9,0.21,1921.71,"1921-9-15 00:00:00",0
1922,10,-3.86,1922.79,"1922-10-15 00:00:00",-4
1922,11,-1.04,1922.88,"1922-11-15 00:00:00",-1
1922,1,0.62,1922.04,"1922-1-15 00:00:00",1
1922,12,1.35,1922.96,"1922-12-15 00:00:00",1
1922,2,2.51,1922.12,"1922-2-15 00:00:00",3
1922,3,0.24,1922.21,"1922-3-15 00:00:00",0
1922,4,-0.29,1922.29,"1922-4-15 00:00:00",0
1922,5,1.29,1922.38,"1922-5-15 00:00:00",1
1922,6,2.79,1922.46,"1922-6-15 00:00:00",3
1922,7,2.62,1922.54,"1922-7-15 00:00:00",3
1922,8,1.82,1922.62,"1922-8-15 00:00:00",2
1922,9,1.47,1922.71,"1922-9-15 00:00:00",1
1923,10,2.05,1923.79,"1923-10-15 00:00:00",2
1923,11,0.71,1923.88,"1923-11-15 00:00:00",1
1923,1,1.27,1923.04,"1923-1-15 00:00:00",1
1923,12,0.96,1923.96,"1923-12-15 00:00:00",1
1923,2,1.33,1923.12,"1923-2-15 00:00:00",1
1923,3,-0.36,1923.21,"1923-3-15 00:00:00",0
1923,4,0.77,1923.29,"1923-4-15 00:00:00",1
1923,5,-1.23,1923.38,"1923-5-15 00:00:00",-1
1923,6,0.32,1923.46,"1923-6-15 00:00:00",0
1923,7,2.45,1923.54,"1923-7-15 00:00:00",2
1923,8,0.72,1923.62,"1923-8-15 00:00:00",1
1923,9,2.1,1923.71,"1923-9-15 00:00:00",2
1924,10,0.52,1924.79,"1924-10-15 00:00:00",1
1924,11,0.06,1924.88,"1924-11-15 00:00:00",0
1924,1,0.46,1924.04,"1924-1-15 00:00:00",0
1924,12,2.1,1924.96,"1924-12-15 00:00:00",2
1924,2,-0.89,1924.12,"1924-2-15 00:00:00",-1
1924,3,-3.49,1924.21,"1924-3-15 00:00:00",-3
1924,4,-1.52,1924.29,"1924-4-15 00:00:00",-2
1924,5,0.55,1924.38,"1924-5-15 00:00:00",1
1924,6,0.34,1924.46,"1924-6-15 00:00:00",0
1924,7,1.99,1924.54,"1924-7-15 00:00:00",2
1924,8,2.73,1924.62,"1924-8-15 00:00:00",3
1924,9,1.55,1924.71,"1924-9-15 00:00:00",2
1925,10,-1.53,1925.79,"1925-10-15 00:00:00",-2
1925,11,-2.41,1925.88,"1925-11-15 00:00:00",-2
1925,1,0.31,1925.04,"1925-1-15 00:00:00",0
1925,12,-3.42,1925.96,"1925-12-15 00:00:00",-3
1925,2,2.3,1925.12,"1925-2-15 00:00:00",2
1925,3,-1.79,1925.21,"1925-3-15 00:00:00",-2
1925,4,2.04,1925.29,"1925-4-15 00:00:00",2
1925,5,1.94,1925.38,"1925-5-15 00:00:00",2
1925,6,-0.24,1925.46,"1925-6-15 00:00:00",0
1925,7,1.33,1925.54,"1925-7-15 00:00:00",1
1925,8,1.44,1925.62,"1925-8-15 00:00:00",1
1925,9,-0.52,1925.71,"1925-9-15 00:00:00",-1
1926,10,-2.55,1926.79,"1926-10-15 00:00:00",-3
1926,11,2.91,1926.88,"1926-11-15 00:00:00",3
1926,1,0.56,1926.04,"1926-1-15 00:00:00",1
1926,12,-1.43,1926.96,"1926-12-15 00:00:00",-1
1926,2,0.75,1926.12,"1926-2-15 00:00:00",1
1926,3,0.09,1926.21,"1926-3-15 00:00:00",0
1926,4,0.93,1926.29,"1926-4-15 00:00:00",1
1926,5,-1.79,1926.38,"1926-5-15 00:00:00",-2
1926,6,-1.65,1926.46,"1926-6-15 00:00:00",-2
1926,7,-0.18,1926.54,"1926-7-15 00:00:00",0
1926,8,0.89,1926.62,"1926-8-15 00:00:00",1
1926,9,-1.95,1926.71,"1926-9-15 00:00:00",-2
1927,10,-3.2,1927.79,"1927-10-15 00:00:00",-3
1927,11,0.32,1927.88,"1927-11-15 00:00:00",0
1927,1,2.41,1927.04,"1927-1-15 00:00:00",2
1927,12,-3.16,1927.96,"1927-12-15 00:00:00",-3
1927,2,0.2,1927.12,"1927-2-15 00:00:00",0
1927,3,2.11,1927.21,"1927-3-15 00:00:00",2
1927,4,0.77,1927.29,"1927-4-15 00:00:00",1
1927,5,-2.58,1927.38,"1927-5-15 00:00:00",-3
1927,6,0.29,1927.46,"1927-6-15 00:00:00",0
1927,7,-0.39,1927.54,"1927-7-15 00:00:00",0
1927,8,1.37,1927.62,"1927-8-15 00:00:00",1
1927,9,0.77,1927.71,"1927-9-15 00:00:00",1
1928,10,2.16,1928.79,"1928-10-15 00:00:00",2
1928,11,1.73,1928.88,"1928-11-15 00:00:00",2
1928,1,3.17,1928.04,"1928-1-15 00:00:00",3
1928,12,0.52,1928.96,"1928-12-15 00:00:00",1
1928,2,1.44,1928.12,"1928-2-15 00:00:00",1
1928,3,-0.78,1928.21,"1928-3-15 00:00:00",-1
1928,4,0.88,1928.29,"1928-4-15 00:00:00",1
1928,5,-3.06,1928.38,"1928-5-15 00:00:00",-3
1928,6,-2.78,1928.46,"1928-6-15 00:00:00",-3
1928,7,0.17,1928.54,"1928-7-15 00:00:00",0
1928,8,-1.4,1928.62,"1928-8-15 00:00:00",-1
1928,9,-1.61,1928.71,"1928-9-15 00:00:00",-2
1929,10,2.19,1929.79,"1929-10-15 00:00:00",2
1929,11,2.44,1929.88,"1929-11-15 00:00:00",2
1929,1,-4.19,1929.04,"1929-1-15 00:00:00",-4
1929,12,2.46,1929.96,"1929-12-15 00:00:00",2
1929,2,-0.02,1929.12,"1929-2-15 00:00:00",0
1929,3,-2.06,1929.21,"1929-3-15 00:00:00",-2
1929,4,-3.14,1929.29,"1929-4-15 00:00:00",-3
1929,5,1.89,1929.38,"1929-5-15 00:00:00",2
1929,6,-0.75,1929.46,"1929-6-15 00:00:00",-1
1929,7,-0.94,1929.54,"1929-7-15 00:00:00",-1
1929,8,0.5,1929.62,"1929-8-15 00:00:00",0
1929,9,0.72,1929.71,"1929-9-15 00:00:00",1
1930,10,1.09,1930.79,"1930-10-15 00:00:00",1
1930,11,0.97,1930.88,"1930-11-15 00:00:00",1
1930,1,2.12,1930.04,"1930-1-15 00:00:00",2
1930,12,1.98,1930.96,"1930-12-15 00:00:00",2
1930,2,-0.76,1930.12,"1930-2-15 00:00:00",-1
1930,3,-0.64,1930.21,"1930-3-15 00:00:00",-1
1930,4,-0.31,1930.29,"1930-4-15 00:00:00",0
1930,5,1.75,1930.38,"1930-5-15 00:00:00",2
1930,6,2.47,1930.46,"1930-6-15 00:00:00",2
1930,7,-0.82,1930.54,"1930-7-15 00:00:00",-1
1930,8,-0.13,1930.62,"1930-8-15 00:00:00",0
1930,9,-2.99,1930.71,"1930-9-15 00:00:00",-3
1931,10,-1.6,1931.79,"1931-10-15 00:00:00",-2
1931,11,1.84,1931.88,"1931-11-15 00:00:00",2
1931,1,0.01,1931.04,"1931-1-15 00:00:00",0
1931,12,-0.45,1931.96,"1931-12-15 00:00:00",0
1931,2,1.64,1931.12,"1931-2-15 00:00:00",2
1931,3,-3.61,1931.21,"1931-3-15 00:00:00",-4
1931,4,0.93,1931.29,"1931-4-15 00:00:00",1
1931,5,-0.03,1931.38,"1931-5-15 00:00:00",0
1931,6,-1.74,1931.46,"1931-6-15 00:00:00",-2
1931,7,2.09,1931.54,"1931-7-15 00:00:00",2
1931,8,-3.39,1931.62,"1931-8-15 00:00:00",-3
1931,9,-2.29,1931.71,"1931-9-15 00:00:00",-2
1932,10,1.75,1932.79,"1932-10-15 00:00:00",2
1932,11,0.07,1932.88,"1932-11-15 00:00:00",0
1932,1,0.91,1932.04,"1932-1-15 00:00:00",1
1932,12,-0.02,1932.96,"1932-12-15 00:00:00",0
1932,2,-3.92,1932.12,"1932-2-15 00:00:00",-4
1932,3,-1.34,1932.21,"1932-3-15 00:00:00",-1
1932,4,1.19,1932.29,"1932-4-15 00:00:00",1
1932,5,-1.54,1932.38,"1932-5-15 00:00:00",-2
1932,6,-1.59,1932.46,"1932-6-15 00:00:00",-2
1932,7,1.42,1932.54,"1932-7-15 00:00:00",1
1932,8,0.33,1932.62,"1932-8-15 00:00:00",0
1932,9,0.08,1932.71,"1932-9-15 00:00:00",0
1933,10,-2.11,1933.79,"1933-10-15 00:00:00",-2
1933,11,-0.1,1933.88,"1933-11-15 00:00:00",0
1933,1,0.86,1933.04,"1933-1-15 00:00:00",1
1933,12,-0.93,1933.96,"1933-12-15 00:00:00",-1
1933,2,-1.92,1933.12,"1933-2-15 00:00:00",-2
1933,3,0.9,1933.21,"1933-3-15 00:00:00",1
1933,4,-2.11,1933.29,"1933-4-15 00:00:00",-2
1933,5,-0.54,1933.38,"1933-5-15 00:00:00",-1
1933,6,1.53,1933.46,"1933-6-15 00:00:00",2
1933,7,1.08,1933.54,"1933-7-15 00:00:00",1
1933,8,1.38,1933.62,"1933-8-15 00:00:00",1
1933,9,-1.58,1933.71,"1933-9-15 00:00:00",-2
1934,10,1.02,1934.79,"1934-10-15 00:00:00",1
1934,11,-1.47,1934.88,"1934-11-15 00:00:00",-1
1934,1,1.54,1934.04,"1934-1-15 00:00:00",2
1934,12,-0.47,1934.96,"1934-12-15 00:00:00",0
1934,2,0.08,1934.12,"1934-2-15 00:00:00",0
1934,3,2.3,1934.21,"1934-3-15 00:00:00",2
1934,4,-1.91,1934.29,"1934-4-15 00:00:00",-2
1934,5,1.65,1934.38,"1934-5-15 00:00:00",2
1934,6,-2.52,1934.46,"1934-6-15 00:00:00",-3
1934,7,0.15,1934.54,"1934-7-15 00:00:00",0
1934,8,2.88,1934.62,"1934-8-15 00:00:00",3
1934,9,1.98,1934.71,"1934-9-15 00:00:00",2
1935,10,3.65,1935.79,"1935-10-15 00:00:00",4
1935,11,2.1,1935.88,"1935-11-15 00:00:00",2
1935,1,-0.61,1935.04,"1935-1-15 00:00:00",-1
1935,12,-0.82,1935.96,"1935-12-15 00:00:00",-1
1935,2,2.1,1935.12,"1935-2-15 00:00:00",2
1935,3,-0.07,1935.21,"1935-3-15 00:00:00",0
1935,4,-2.01,1935.29,"1935-4-15 00:00:00",-2
1935,5,-2.6,1935.38,"1935-5-15 00:00:00",-3
1935,6,0.99,1935.46,"1935-6-15 00:00:00",1
1935,7,2.18,1935.54,"1935-7-15 00:00:00",2
1935,8,1.77,1935.62,"1935-8-15 00:00:00",2
1935,9,0.74,1935.71,"1935-9-15 00:00:00",1
1936,10,1.42,1936.79,"1936-10-15 00:00:00",1
1936,11,1.75,1936.88,"1936-11-15 00:00:00",2
1936,1,-2.16,1936.04,"1936-1-15 00:00:00",-2
1936,12,1.22,1936.96,"1936-12-15 00:00:00",1
1936,2,-1.93,1936.12,"1936-2-15 00:00:00",-2
1936,3,-0.83,1936.21,"1936-3-15 00:00:00",-1
1936,4,-1.38,1936.29,"1936-4-15 00:00:00",-1
1936,5,0.14,1936.38,"1936-5-15 00:00:00",0
1936,6,-0.09,1936.46,"1936-6-15 00:00:00",0
1936,7,0.87,1936.54,"1936-7-15 00:00:00",1
1936,8,1.56,1936.62,"1936-8-15 00:00:00",2
1936,9,-3.08,1936.71,"1936-9-15 00:00:00",-3
1937,10,-0.71,1937.79,"1937-10-15 00:00:00",-1
1937,11,-3.63,1937.88,"1937-11-15 00:00:00",-4
1937,1,0.94,1937.04,"1937-1-15 00:00:00",1
1937,12,-1.16,1937.96,"1937-12-15 00:00:00",-1
1937,2,0.42,1937.12,"1937-2-15 00:00:00",0
1937,3,-1.78,1937.21,"1937-3-15 00:00:00",-2
1937,4,0.69,1937.29,"1937-4-15 00:00:00",1
1937,5,1.51,1937.38,"1937-5-15 00:00:00",2
1937,6,-0.64,1937.46,"1937-6-15 00:00:00",-1
1937,7,-0.93,1937.54,"1937-7-15 00:00:00",-1
1937,8,0.37,1937.62,"1937-8-15 00:00:00",0
1937,9,1.5,1937.71,"1937-9-15 00:00:00",2
1938,10,3.52,1938.79,"1938-10-15 00:00:00",4
1938,11,2.17,1938.88,"1938-11-15 00:00:00",2
1938,1,1.91,1938.04,"1938-1-15 00:00:00",2
1938,12,0.83,1938.96,"1938-12-15 00:00:00",1
1938,2,-1.3,1938.12,"1938-2-15 00:00:00",-1
1938,3,1.65,1938.21,"1938-3-15 00:00:00",2
1938,4,-3.34,1938.29,"1938-4-15 00:00:00",-3
1938,5,0.87,1938.38,"1938-5-15 00:00:00",1
1938,6,1.57,1938.46,"1938-6-15 00:00:00",2
1938,7,2.25,1938.54,"1938-7-15 00:00:00",2
1938,8,1.5,1938.62,"1938-8-15 00:00:00",2
1938,9,1.44,1938.71,"1938-9-15 00:00:00",1
1939,10,-1.31,1939.79,"1939-10-15 00:00:00",-1
1939,11,1.72,1939.88,"1939-11-15 00:00:00",2
1939,1,-1.68,1939.04,"1939-1-15 00:00:00",-2
1939,12,-1.63,1939.96,"1939-12-15 00:00:00",-2
1939,2,1.9,1939.12,"1939-2-15 00:00:00",2
1939,3,0.23,1939.21,"1939-3-15 00:00:00",0
1939,4,-0.6,1939.29,"1939-4-15 00:00:00",-1
1939,5,-0.3,1939.38,"1939-5-15 00:00:00",0
1939,6,-0.68,1939.46,"1939-6-15 00:00:00",-1
1939,7,-0.33,1939.54,"1939-7-15 00:00:00",0
1939,8,-0.11,1939.62,"1939-8-15 00:00:00",0
1939,9,-4.57,1939.71,"1939-9-15 00:00:00",-4
1940,10,-0.34,1940.79,"1940-10-15 00:00:00",0
1940,11,1.79,1940.88,"1940-11-15 00:00:00",2
1940,1,-2.48,1940.04,"1940-1-15 00:00:00",-2
1940,12,-0.57,1940.96,"1940-12-15 00:00:00",-1
1940,2,-1.52,1940.12,"1940-2-15 00:00:00",-2
1940,3,-1.27,1940.21,"1940-3-15 00:00:00",-1
1940,4,-0.5,1940.29,"1940-4-15 00:00:00",0
1940,5,-0.59,1940.38,"1940-5-15 00:00:00",-1
1940,6,0.8,1940.46,"1940-6-15 00:00:00",1
1940,7,0.04,1940.54,"1940-7-15 00:00:00",0
1940,8,-0.5,1940.62,"1940-8-15 00:00:00",0
1940,9,-0.17,1940.71,"1940-9-15 00:00:00",0
1941,10,-1.5,1941.79,"1941-10-15 00:00:00",-2
1941,11,-1.02,1941.88,"1941-11-15 00:00:00",-1
1941,1,-2.82,1941.04,"1941-1-15 00:00:00",-3
1941,12,0.23,1941.96,"1941-12-15 00:00:00",0
1941,2,-0.2,1941.12,"1941-2-15 00:00:00",0
1941,3,-0.92,1941.21,"1941-3-15 00:00:00",-1
1941,4,-2.02,1941.29,"1941-4-15 00:00:00",-2
1941,5,-0.16,1941.38,"1941-5-15 00:00:00",0
1941,6,-0.4,1941.46,"1941-6-15 00:00:00",0
1941,7,0.86,1941.54,"1941-7-15 00:00:00",1
1941,8,0.7,1941.62,"1941-8-15 00:00:00",1
1941,9,-2.51,1941.71,"1941-9-15 00:00:00",-3
1942,10,0.98,1942.79,"1942-10-15 00:00:00",1
1942,11,-2.78,1942.88,"1942-11-15 00:00:00",-3
1942,1,1.35,1942.04,"1942-1-15 00:00:00",1
1942,12,0.44,1942.96,"1942-12-15 00:00:00",0
1942,2,-2.48,1942.12,"1942-2-15 00:00:00",-2
1942,3,-1.76,1942.21,"1942-3-15 00:00:00",-2
1942,4,-0.57,1942.29,"1942-4-15 00:00:00",-1
1942,5,-0.04,1942.38,"1942-5-15 00:00:00",0
1942,6,-2.29,1942.46,"1942-6-15 00:00:00",-2
1942,7,1.2,1942.54,"1942-7-15 00:00:00",1
1942,8,1.36,1942.62,"1942-8-15 00:00:00",1
1942,9,1.48,1942.71,"1942-9-15 00:00:00",1
1943,10,0.69,1943.79,"1943-10-15 00:00:00",1
1943,11,0.77,1943.88,"1943-11-15 00:00:00",1
1943,1,0.02,1943.04,"1943-1-15 00:00:00",0
1943,12,0.29,1943.96,"1943-12-15 00:00:00",0
1943,2,2.21,1943.12,"1943-2-15 00:00:00",2
1943,3,0.53,1943.21,"1943-3-15 00:00:00",1
1943,4,2.59,1943.29,"1943-4-15 00:00:00",3
1943,5,0.35,1943.38,"1943-5-15 00:00:00",0
1943,6,0.42,1943.46,"1943-6-15 00:00:00",0
1943,7,0.14,1943.54,"1943-7-15 00:00:00",0
1943,8,-1.69,1943.62,"1943-8-15 00:00:00",-2
1943,9,2.47,1943.71,"1943-9-15 00:00:00",2
1944,10,1.42,1944.79,"1944-10-15 00:00:00",1
1944,11,0.07,1944.88,"1944-11-15 00:00:00",0
1944,1,0.82,1944.04,"1944-1-15 00:00:00",1
1944,12,-1.01,1944.96,"1944-12-15 00:00:00",-1
1944,2,-0.65,1944.12,"1944-2-15 00:00:00",-1
1944,3,-2.27,1944.21,"1944-3-15 00:00:00",-2
1944,4,-0.61,1944.29,"1944-4-15 00:00:00",-1
1944,5,-0.15,1944.38,"1944-5-15 00:00:00",0
1944,6,-0.19,1944.46,"1944-6-15 00:00:00",0
1944,7,-3.51,1944.54,"1944-7-15 00:00:00",-4
1944,8,1.23,1944.62,"1944-8-15 00:00:00",1
1944,9,0.63,1944.71,"1944-9-15 00:00:00",1
1945,10,-2.73,1945.79,"1945-10-15 00:00:00",-3
1945,11,-3.43,1945.88,"1945-11-15 00:00:00",-3
1945,1,-2.09,1945.04,"1945-1-15 00:00:00",-2
1945,12,-1.58,1945.96,"1945-12-15 00:00:00",-2
1945,2,1.73,1945.12,"1945-2-15 00:00:00",2
1945,3,-0.38,1945.21,"1945-3-15 00:00:00",0
1945,4,-2.99,1945.29,"1945-4-15 00:00:00",-3
1945,5,-0.03,1945.38,"1945-5-15 00:00:00",0
1945,6,0.42,1945.46,"1945-6-15 00:00:00",0
1945,7,-0.97,1945.54,"1945-7-15 00:00:00",-1
1945,8,0.61,1945.62,"1945-8-15 00:00:00",1
1945,9,-0.41,1945.71,"1945-9-15 00:00:00",0
1946,10,-3.47,1946.79,"1946-10-15 00:00:00",-3
1946,11,-0.56,1946.88,"1946-11-15 00:00:00",-1
1946,1,1.61,1946.04,"1946-1-15 00:00:00",2
1946,12,1.5,1946.96,"1946-12-15 00:00:00",2
1946,2,-0.21,1946.12,"1946-2-15 00:00:00",0
1946,3,0.11,1946.21,"1946-3-15 00:00:00",0
1946,4,2.37,1946.29,"1946-4-15 00:00:00",2
1946,5,-2.55,1946.38,"1946-5-15 00:00:00",-3
1946,6,3.1,1946.46,"1946-6-15 00:00:00",3
1946,7,1.96,1946.54,"1946-7-15 00:00:00",2
1946,8,2.25,1946.62,"1946-8-15 00:00:00",2
1946,9,1.61,1946.71,"1946-9-15 00:00:00",2
1947,10,-0.65,1947.79,"1947-10-15 00:00:00",-1
1947,11,-1.93,1947.88,"1947-11-15 00:00:00",-2
1947,1,0.1,1947.04,"1947-1-15 00:00:00",0
1947,12,-1.97,1947.96,"1947-12-15 00:00:00",-2
1947,2,-3.25,1947.12,"1947-2-15 00:00:00",-3
1947,3,-2.16,1947.21,"1947-3-15 00:00:00",-2
1947,4,3.55,1947.29,"1947-4-15 00:00:00",4
1947,5,-0.31,1947.38,"1947-5-15 00:00:00",0
1947,6,0.15,1947.46,"1947-6-15 00:00:00",0
1947,7,0.56,1947.54,"1947-7-15 00:00:00",1
1947,8,-1.89,1947.62,"1947-8-15 00:00:00",-2
1947,9,2.14,1947.71,"1947-9-15 00:00:00",2
1948,10,1.02,1948.79,"1948-10-15 00:00:00",1
1948,11,-2.01,1948.88,"1948-11-15 00:00:00",-2
1948,1,1.41,1948.04,"1948-1-15 00:00:00",1
1948,12,-0.08,1948.96,"1948-12-15 00:00:00",0
1948,2,-0.66,1948.12,"1948-2-15 00:00:00",-1
1948,3,1.07,1948.21,"1948-3-15 00:00:00",1
1948,4,1.63,1948.29,"1948-4-15 00:00:00",2
1948,5,-0.57,1948.38,"1948-5-15 00:00:00",-1
1948,6,0.41,1948.46,"1948-6-15 00:00:00",0
1948,7,-0.86,1948.54,"1948-7-15 00:00:00",-1
1948,8,-0.7,1948.62,"1948-8-15 00:00:00",-1
1948,9,0.56,1948.71,"1948-9-15 00:00:00",1
1949,10,0.23,1949.79,"1949-10-15 00:00:00",0
1949,11,2.16,1949.88,"1949-11-15 00:00:00",2
1949,1,1,1949.04,"1949-1-15 00:00:00",1
1949,12,0.98,1949.96,"1949-12-15 00:00:00",1
1949,2,1.44,1949.12,"1949-2-15 00:00:00",1
1949,3,-0.44,1949.21,"1949-3-15 00:00:00",0
1949,4,2.73,1949.29,"1949-4-15 00:00:00",3
1949,5,0.54,1949.38,"1949-5-15 00:00:00",1
1949,6,-1.71,1949.46,"1949-6-15 00:00:00",-2
1949,7,-1.72,1949.54,"1949-7-15 00:00:00",-2
1949,8,-1.62,1949.62,"1949-8-15 00:00:00",-2
1949,9,-1.19,1949.71,"1949-9-15 00:00:00",-1
1950,10,1.38,1950.79,"1950-10-15 00:00:00",1
1950,11,-0.44,1950.88,"1950-11-15 00:00:00",0
1950,1,0.07,1950.04,"1950-1-15 00:00:00",0
1950,12,-0.47,1950.96,"1950-12-15 00:00:00",0
1950,2,1.94,1950.12,"1950-2-15 00:00:00",2
1950,3,-0.08,1950.21,"1950-3-15 00:00:00",0
1950,4,2.02,1950.29,"1950-4-15 00:00:00",2
1950,5,-2.43,1950.38,"1950-5-15 00:00:00",-2
1950,6,0.35,1950.46,"1950-6-15 00:00:00",0
1950,7,0.28,1950.54,"1950-7-15 00:00:00",0
1950,8,2.17,1950.62,"1950-8-15 00:00:00",2
1950,9,3.18,1950.71,"1950-9-15 00:00:00",3
1951,10,0.51,1951.79,"1951-10-15 00:00:00",1
1951,11,0.95,1951.88,"1951-11-15 00:00:00",1
1951,1,1.47,1951.04,"1951-1-15 00:00:00",1
1951,12,2.44,1951.96,"1951-12-15 00:00:00",2
1951,2,1.71,1951.12,"1951-2-15 00:00:00",2
1951,3,-1.35,1951.21,"1951-3-15 00:00:00",-1
1951,4,-1.56,1951.29,"1951-4-15 00:00:00",-2
1951,5,-2.29,1951.38,"1951-5-15 00:00:00",-2
1951,6,-3.02,1951.46,"1951-6-15 00:00:00",-3
1951,7,-0.65,1951.54,"1951-7-15 00:00:00",-1
1951,8,3.71,1951.62,"1951-8-15 00:00:00",4
1951,9,0.01,1951.71,"1951-9-15 00:00:00",0
1952,10,-0.22,1952.79,"1952-10-15 00:00:00",0
1952,11,-2.55,1952.88,"1952-11-15 00:00:00",-3
1952,1,2.13,1952.04,"1952-1-15 00:00:00",2
1952,12,-0.55,1952.96,"1952-12-15 00:00:00",-1
1952,2,-1.49,1952.12,"1952-2-15 00:00:00",-1
1952,3,-2,1952.21,"1952-3-15 00:00:00",-2
1952,4,2.47,1952.29,"1952-4-15 00:00:00",2
1952,5,-1.98,1952.38,"1952-5-15 00:00:00",-2
1952,6,0.24,1952.46,"1952-6-15 00:00:00",0
1952,7,0,1952.54,"1952-7-15 00:00:00",0
1952,8,-0.59,1952.62,"1952-8-15 00:00:00",-1
1952,9,-1.97,1952.71,"1952-9-15 00:00:00",-2
1953,10,1.01,1953.79,"1953-10-15 00:00:00",1
1953,11,1.88,1953.88,"1953-11-15 00:00:00",2
1953,1,-1.38,1953.04,"1953-1-15 00:00:00",-1
1953,12,0.32,1953.96,"1953-12-15 00:00:00",0
1953,2,0.14,1953.12,"1953-2-15 00:00:00",0
1953,3,-0.15,1953.21,"1953-3-15 00:00:00",0
