"year","month","noa1","ts","time","noa2"
2010,8,-2.015,2010.62,"2010-8-15 00:00:00",-2
2010,9,-2.382,2010.71,"2010-9-15 00:00:00",-2
2011,10,1.306,2011.79,"2011-10-15 00:00:00",1
2011,11,0.743,2011.88,"2011-11-15 00:00:00",1
2011,1,-1.378,2011.04,"2011-1-15 00:00:00",-1
2011,12,3.196,2011.96,"2011-12-15 00:00:00",3
2011,2,2.791,2011.12,"2011-2-15 00:00:00",3
2011,3,-0.17,2011.21,"2011-3-15 00:00:00",0
2011,4,2.394,2011.29,"2011-4-15 00:00:00",2
2011,5,1.084,2011.38,"2011-5-15 00:00:00",1
2011,6,-1.577,2011.46,"2011-6-15 00:00:00",-2
2011,7,-3.391,2011.54,"2011-7-15 00:00:00",-3
2011,8,-2.414,2011.62,"2011-8-15 00:00:00",-2
2011,9,2.967,2011.71,"2011-9-15 00:00:00",3
2012,10,-3.207,2012.79,"2012-10-15 00:00:00",-3
2012,11,-1.108,2012.88,"2012-11-15 00:00:00",-1
2012,1,2.054,2012.04,"2012-1-15 00:00:00",2
2012,12,0.599,2012.96,"2012-12-15 00:00:00",1
2012,2,1.279,2012.12,"2012-2-15 00:00:00",1
2012,3,1.784,2012.21,"2012-3-15 00:00:00",2
2012,4,-2.358,2012.29,"2012-4-15 00:00:00",-2
2012,5,-0.828,2012.38,"2012-5-15 00:00:00",-1
2012,6,-2.576,2012.46,"2012-6-15 00:00:00",-3
2012,7,-1.313,2012.54,"2012-7-15 00:00:00",-1
2012,8,-0.435,2012.62,"2012-8-15 00:00:00",0
2012,9,-1.439,2012.71,"2012-9-15 00:00:00",-1
2013,10,-0.362,2013.79,"2013-10-15 00:00:00",0
2013,11,0.043,2013.88,"2013-11-15 00:00:00",0
2013,1,1.084,2013.04,"2013-1-15 00:00:00",1
2013,12,3.543,2013.96,"2013-12-15 00:00:00",4
2013,2,-0.264,2013.12,"2013-2-15 00:00:00",0
2013,3,-3.745,2013.21,"2013-3-15 00:00:00",-4
2013,4,0.032,2013.29,"2013-4-15 00:00:00",0
2013,5,1.231,2013.38,"2013-5-15 00:00:00",1
2013,6,1.405,2013.46,"2013-6-15 00:00:00",1
2013,7,2.519,2013.54,"2013-7-15 00:00:00",3
2013,8,2.159,2013.62,"2013-8-15 00:00:00",2
2013,9,-0.568,2013.71,"2013-9-15 00:00:00",-1
2014,10,0.308,2014.79,"2014-10-15 00:00:00",0
2014,11,-2.17,2014.88,"2014-11-15 00:00:00",-2
2014,1,0.71,2014.04,"2014-1-15 00:00:00",1
2014,12,1.886,2014.96,"2014-12-15 00:00:00",2
2014,2,2.316,2014.12,"2014-2-15 00:00:00",2
2014,3,1.637,2014.21,"2014-3-15 00:00:00",2
2014,4,0.837,2014.29,"2014-4-15 00:00:00",1
2014,5,-0.077,2014.38,"2014-5-15 00:00:00",0
2014,6,-1.982,2014.46,"2014-6-15 00:00:00",-2
2014,7,0.909,2014.54,"2014-7-15 00:00:00",1
2014,8,-1.136,2014.62,"2014-8-15 00:00:00",-1
2014,9,-2.096,2014.71,"2014-9-15 00:00:00",-2
2015,10,-1.131,2015.79,"2015-10-15 00:00:00",-1
2015,11,3.541,2015.88,"2015-11-15 00:00:00",4
2015,1,2.812,2015.04,"2015-1-15 00:00:00",3
2015,12,4.218,2015.96,"2015-12-15 00:00:00",4
2015,2,1.471,2015.12,"2015-2-15 00:00:00",1
2015,3,1.986,2015.21,"2015-3-15 00:00:00",2
2015,4,1.034,2015.29,"2015-4-15 00:00:00",1
2015,5,2.089,2015.38,"2015-5-15 00:00:00",2
2015,6,0.28,2015.46,"2015-6-15 00:00:00",0
2015,7,-2.155,2015.54,"2015-7-15 00:00:00",-2
2015,8,1.474,2015.62,"2015-8-15 00:00:00",1
2015,9,-1.648,2015.71,"2015-9-15 00:00:00",-2
2016,10,-1.468,2016.79,"2016-10-15 00:00:00",-1
2016,11,-1.61,2016.88,"2016-11-15 00:00:00",-2
2016,1,1.165,2016.04,"2016-1-15 00:00:00",1
2016,12,2.099,2016.96,"2016-12-15 00:00:00",2
2016,2,1.609,2016.12,"2016-2-15 00:00:00",2
2016,3,0.328,2016.21,"2016-3-15 00:00:00",0
2016,4,-2.06,2016.29,"2016-4-15 00:00:00",-2
2016,5,-0.825,2016.38,"2016-5-15 00:00:00",-1
2016,6,-1.272,2016.46,"2016-6-15 00:00:00",-1
2016,7,2.185,2016.54,"2016-7-15 00:00:00",2
2016,8,2.137,2016.62,"2016-8-15 00:00:00",2
2016,9,2.446,2016.71,"2016-9-15 00:00:00",2
2017,10,1.361,2017.79,"2017-10-15 00:00:00",1
2017,11,-0.901,2017.88,"2017-11-15 00:00:00",-1
2017,1,0.172,2017.04,"2017-1-15 00:00:00",0
2017,12,1,2017.96,"2017-12-15 00:00:00",1
2017,2,1.379,2017.12,"2017-2-15 00:00:00",1
2017,3,1.05,2017.21,"2017-3-15 00:00:00",1
2017,4,1.504,2017.29,"2017-4-15 00:00:00",2
2017,5,0.383,2017.38,"2017-5-15 00:00:00",0
2017,6,-0.55,2017.46,"2017-6-15 00:00:00",-1
2017,7,0.102,2017.54,"2017-7-15 00:00:00",0
2017,8,-0.037,2017.62,"2017-8-15 00:00:00",0
2017,9,1.425,2017.71,"2017-9-15 00:00:00",1
2018,10,-1.175,2018.79,"2018-10-15 00:00:00",-1
2018,11,-1.281,2018.88,"2018-11-15 00:00:00",-1
2018,1,1.819,2018.04,"2018-1-15 00:00:00",2
2018,12,1.931,2018.96,"2018-12-15 00:00:00",2
2018,2,-0.098,2018.12,"2018-2-15 00:00:00",0
2018,3,-1.124,2018.21,"2018-3-15 00:00:00",-1
2018,4,2.373,2018.29,"2018-4-15 00:00:00",2
2018,5,2.009,2018.38,"2018-5-15 00:00:00",2
2018,6,-1.397,2018.46,"2018-6-15 00:00:00",-1
2018,7,3.831,2018.54,"2018-7-15 00:00:00",4
2018,8,1.255,2018.62,"2018-8-15 00:00:00",1
2018,9,0.446,2018.71,"2018-9-15 00:00:00",0
2019,10,-1.106,2019.79,"2019-10-15 00:00:00",-1
2019,11,-1.842,2019.88,"2019-11-15 00:00:00",-2
2019,1,-0.358,2019.04,"2019-1-15 00:00:00",0
2019,12,0.743,2019.96,"2019-12-15 00:00:00",1
2019,2,1.896,2019.12,"2019-2-15 00:00:00",2
2019,3,2.392,2019.21,"2019-3-15 00:00:00",2
2019,4,1.704,2019.29,"2019-4-15 00:00:00",2
2019,5,2.046,2019.38,"2019-5-15 00:00:00",2
2019,6,-2.825,2019.46,"2019-6-15 00:00:00",-3
2019,7,-2.787,2019.54,"2019-7-15 00:00:00",-3
2019,8,0.101,2019.62,"2019-8-15 00:00:00",0
2019,9,-0.324,2019.71,"2019-9-15 00:00:00",0
2020,10,-0.188,2020.79,"2020-10-15 00:00:00",0
2020,11,1.247,2020.88,"2020-11-15 00:00:00",1
2020,1,3.115,2020.04,"2020-1-15 00:00:00",3
2020,12,-0.78,2020.96,"2020-12-15 00:00:00",-1
2020,2,4.697,2020.12,"2020-2-15 00:00:00",4
2020,3,0.359,2020.21,"2020-3-15 00:00:00",0
2020,4,-0.706,2020.29,"2020-4-15 00:00:00",-1
2020,5,-0.088,2020.38,"2020-5-15 00:00:00",0
2020,6,-1.523,2020.46,"2020-6-15 00:00:00",-2
2020,7,-1.229,2020.54,"2020-7-15 00:00:00",-1
2020,8,-1.362,2020.62,"2020-8-15 00:00:00",-1
2020,9,0.487,2020.71,"2020-9-15 00:00:00",0
